"ACTUAL,C,1","CHEFLIEU,C,1","CDC,C,1","RANG,C,1","REG,C,2","DEP,C,3","COM,C,3","AR,C,1","CT,C,2","MODIF,C,1","POLE,C,5","TNCC,C,1","ARTMAJ,C,5","NCC,C,70","ARTMIN,C,5","NCCENR,C,70","ARTICLCT,C,5","NCCCT,C,70","MOD,C,3","MANIP,C,1"
1,0,0,,44,57,434,5,23,0,,0,,MAIZIERES-LES-VIC,,Maizières-lès-Vic,(Le),Saulnois,420,M
1,0,0,,44,57,436,5,23,0,,0,,MALAUCOURT-SUR-SEILLE,,Malaucourt-sur-Seille,(Le),Saulnois,420,M
1,0,0,,44,57,438,9,16,0,,0,,MALROY,,Malroy,(Le),Pays Messin,420,M
1,0,0,,44,57,440,5,23,0,,0,,MANHOUE,,Manhoué,(Le),Saulnois,420,M
1,0,0,,44,57,442,3,07,0,,0,,MANY,,Many,,Faulquemont,420,M
1,0,0,,44,57,443,9,18,0,,0,,MARANGE-SILVANGE,,Marange-Silvange,,Rombas,420,M
1,0,0,,44,57,444,3,07,0,,0,,MARANGE-ZONDRANGE,,Marange-Zondrange,,Faulquemont,420,M
1,0,0,,44,57,445,9,05,0,,0,,MARIEULLES,,Marieulles,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,446,5,23,0,,0,,MARIMONT-LES-BENESTROFF,,Marimont-lès-Bénestroff,(Le),Saulnois,420,M
1,0,0,,44,57,447,9,15,0,,0,,MARLY,,Marly,,Montigny-lès-Metz,420,M
1,0,0,,44,57,448,5,23,0,,0,,MARSAL,,Marsal,(Le),Saulnois,420,M
1,0,0,,44,57,449,9,16,0,,0,,MARSILLY,,Marsilly,(Le),Pays Messin,420,M
1,0,0,,44,57,451,5,23,0,,0,,MARTHILLE,,Marthille,(Le),Saulnois,420,M
1,0,0,,44,57,452,9,24,0,,3,(LA),MAXE,(La),Maxe,(Le),Sillon Mosellan,420,M
1,0,0,,44,57,454,9,16,0,,0,,MECLEUVES,,Mécleuves,(Le),Pays Messin,420,M
1,0,0,,44,57,455,3,03,0,,0,,MEGANGE,,Mégange,,Boulay-Moselle,420,M
1,0,0,,44,57,457,3,04,0,,0,,MENSKIRCH,,Menskirch,,Bouzonville,420,M
1,0,0,,44,57,460,3,04,1,,0,,MERTEN,,Merten,,Bouzonville,420,M
1,0,0,,44,57,467,9,16,0,,0,,MEY,,Mey,(Le),Pays Messin,420,M
1,0,0,,44,57,470,5,23,0,,0,,MOLRING,,Molring,(Le),Saulnois,420,M
1,0,0,,44,57,471,3,03,0,,0,,MOMERSTROFF,,Momerstroff,,Boulay-Moselle,420,M
1,0,0,,44,57,472,9,23,0,,0,,MONCHEUX,,Moncheux,(Le),Saulnois,420,M
1,0,0,,44,57,473,5,23,0,,0,,MONCOURT,,Moncourt,(Le),Saulnois,420,M
1,0,0,,44,57,474,7,06,0,,0,,MONDELANGE,,Mondelange,,Fameck,420,M
1,0,0,,44,57,478,5,23,0,,0,,MONTDIDIER,,Montdidier,(Le),Saulnois,420,M
1,1,0,,44,57,480,9,15,0,,0,,MONTIGNY-LES-METZ,,Montigny-lès-Metz,,Montigny-lès-Metz,420,M
1,0,0,,44,57,481,9,18,0,,0,,MONTOIS-LA-MONTAGNE,,Montois-la-Montagne,,Rombas,420,M
1,0,0,,44,57,482,9,16,0,,0,,MONTOY-FLANVILLE,,Montoy-Flanville,(Le),Pays Messin,420,M
1,0,0,,44,57,485,5,23,0,,0,,MORVILLE-LES-VIC,,Morville-lès-Vic,(Le),Saulnois,420,M
1,0,0,,44,57,486,5,23,0,,0,,MORVILLE-SUR-NIED,,Morville-sur-Nied,(Le),Saulnois,420,M
1,1,0,,44,57,487,9,05,0,,0,,MOULINS-LES-METZ,,Moulins-lès-Metz,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,490,5,23,0,,0,,MOYENVIC,,Moyenvic,(Le),Saulnois,420,M
1,0,0,,44,57,491,7,10,0,,0,,MOYEUVRE-GRANDE,,Moyeuvre-Grande,,Hayange,420,M
1,0,0,,44,57,492,7,10,0,,0,,MOYEUVRE-PETITE,,Moyeuvre-Petite,,Hayange,420,M
1,0,0,,44,57,493,5,23,0,,0,,MULCEY,,Mulcey,(Le),Saulnois,420,M
1,0,0,,44,57,494,5,23,1,,0,,MUNSTER,,Munster,(Le),Saulnois,420,M
1,0,0,,75,47,163,2,07,1,,0,,MAUVEZIN-SUR-GUPIE,,Mauvezin-sur-Gupie,(Les),Coteaux de Guyenne,210,A
1,0,0,,44,51,287,2,07,1,,1,,HAUTVILLERS,,Hautvillers,,Épernay-1,420,M
6,,,,44,51,331,,,1,51564,0,,LOUVOIS,,Louvois,,,331,S
6,,,,44,51,331,,,1,51564,0,,LOUVOIS,,Louvois,,,420,M
6,,,,44,51,347,,,1,51030,0,,MAREUIL-SUR-AY,,Mareuil-sur-Ay,,,331,S
6,,,,44,51,347,,,1,51030,0,,MAREUIL-SUR-AY,,Mareuil-sur-Ay,,,420,M
1,0,0,,44,57,495,3,03,0,,0,,NARBEFONTAINE,,Narbéfontaine,,Boulay-Moselle,420,M
1,0,0,,44,57,496,5,23,0,,0,,NEBING,,Nébing,(Le),Saulnois,420,M
1,0,0,,44,57,497,6,20,1,,0,,NELLING,,Nelling,,Sarralbe,420,M
1,0,0,,44,57,498,7,01,1,,0,,NEUFCHEF,,Neufchef,,Algrange,420,M
1,0,0,,44,57,501,5,23,0,,0,,NEUFVILLAGE,,Neufvillage,(Le),Saulnois,420,M
1,0,0,,44,57,502,3,04,0,,0,,NEUNKIRCHEN-LES-BOUZONVILLE,,Neunkirchen-lès-Bouzonville,,Bouzonville,420,M
1,0,0,,44,57,507,3,03,0,,0,,NIEDERVISSE,,Niedervisse,,Boulay-Moselle,420,M
1,0,0,,44,57,508,7,01,0,,0,,NILVANGE,,Nilvange,,Algrange,420,M
1,0,0,,44,57,510,9,16,0,,0,,NOISSEVILLE,,Noisseville,(Le),Pays Messin,420,M
1,0,0,,44,57,511,9,18,0,,0,,NORROY-LE-VENEUR,,Norroy-le-Veneur,,Rombas,420,M
1,0,0,,44,57,248,5,23,1,,0,,GIVRYCOURT,,Givrycourt,(Le),Saulnois,420,M
1,0,0,,44,57,249,9,16,0,,0,,GLATIGNY,,Glatigny,(Le),Pays Messin,420,M
1,0,0,,44,57,251,9,07,0,,0,,GOIN,,Goin,,Faulquemont,420,M
1,0,0,,44,57,252,3,03,1,,0,,GOMELANGE,,Gomelange,,Boulay-Moselle,420,M
1,0,0,,44,57,254,9,05,0,,0,,GORZE,,Gorze,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,256,9,05,0,,0,,GRAVELOTTE,,Gravelotte,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,257,5,23,0,,0,,GREMECEY,,Grémecey,(Le),Saulnois,420,M
1,0,0,,44,57,259,7,04,1,,0,,GRINDORFF-BIZING,,Grindorff-Bizing,,Bouzonville,100,M
1,0,0,,44,57,265,5,23,0,,0,,GUEBESTROFF,,Guébestroff,(Le),Saulnois,420,M
1,0,0,,44,57,266,5,23,0,,0,,GUEBLANGE-LES-DIEUZE,,Guéblange-lès-Dieuze,(Le),Saulnois,420,M
1,0,0,,44,57,267,6,20,1,,2,(LE),VAL-DE-GUEBLANGE,(Le),Val-de-Guéblange,,Sarralbe,420,M
1,0,0,,44,57,268,5,23,0,,0,,GUEBLING,,Guébling,(Le),Saulnois,420,M
1,0,0,,44,57,270,5,23,1,,0,,VAL-DE-BRIDE,,Val-de-Bride,(Le),Saulnois,420,M
1,0,0,,44,57,273,3,04,0,,0,,GUERSTLING,,Guerstling,,Bouzonville,420,M
1,0,0,,44,57,274,3,03,0,,0,,GUERTING,,Guerting,,Boulay-Moselle,420,M
1,0,0,,44,57,276,3,07,0,,0,,GUINGLANGE,,Guinglange,,Faulquemont,420,M
1,0,0,,44,57,277,3,03,0,,0,,GUINKIRCHEN,,Guinkirchen,,Boulay-Moselle,420,M
1,0,0,,44,57,278,5,23,0,,0,,GUINZELING,,Guinzeling,(Le),Saulnois,420,M
1,0,0,,44,57,281,5,23,0,,1,,HABOUDANGE,,Haboudange,(Le),Saulnois,420,M
1,0,0,,44,57,283,9,24,0,,1,,HAGONDANGE,,Hagondange,(Le),Sillon Mosellan,420,M
1,0,0,,44,57,284,3,07,0,,1,,HALLERING,,Hallering,,Faulquemont,420,M
1,0,0,,75,47,112,2,18,1,,0,,GRATELOUP-SAINT-GAYRAND,,Grateloup-Saint-Gayrand,,Tonneins,100,M
1,0,0,,75,47,112,2,18,1,,0,,GRATELOUP-SAINT-GAYRAND,,Grateloup-Saint-Gayrand,,Tonneins,360,M
1,0,0,,44,51,028,2,07,1,,1,,AVENAY-VAL-D'OR,,Avenay-Val-d'Or,,Épernay-1,420,M
1,0,0,,44,51,030,2,07,1,,1,,AY-CHAMPAGNE,,Aÿ-Champagne,,Épernay-1,341,M
1,0,0,,44,51,030,2,07,1,,1,,AY-CHAMPAGNE,,Aÿ-Champagne,,Épernay-1,341,M
1,0,0,,44,51,030,2,07,1,,1,,AY-CHAMPAGNE,,Aÿ-Champagne,,Épernay-1,341,M
1,0,0,,44,51,030,2,07,1,,1,,AY-CHAMPAGNE,,Aÿ-Champagne,,Épernay-1,331,S
1,0,0,,44,51,030,2,07,1,,1,,AY-CHAMPAGNE,,Aÿ-Champagne,,Épernay-1,420,M
6,,,,44,51,064,,,1,51030,0,,BISSEUIL,,Bisseuil,,,331,S
6,,,,44,51,064,,,1,51030,0,,BISSEUIL,,Bisseuil,,,420,M
1,0,0,,44,51,079,2,07,1,,0,,BOUZY,,Bouzy,,Épernay-1,420,M
1,0,0,,32,62,541,4,06,1,,0,,MAISONCELLE,,Maisoncelle,,Auxi-le-Château,420,M
1,0,0,,32,62,570,7,08,1,,0,,MERICOURT,,Méricourt,,Avion,420,M
1,0,0,,32,62,605,4,06,1,,0,,NEULETTE,,Neulette,,Auxi-le-Château,420,M
1,0,0,,32,62,625,4,06,1,,0,,NOYELLES-LES-HUMIERES,,Noyelles-lès-Humières,,Auxi-le-Château,420,M
1,0,0,,84,69,049,2,01,0,,0,,CHASSELAY,,Chasselay,,Anse,420,M
1,0,0,,84,69,051,2,08,0,,0,,CHAUSSAN,,Chaussan,,Mornant,420,M
1,0,0,,84,69,055,2,01,0,,4,(LES),CHERES,(Les),Chères,,Anse,420,M
1,0,0,,84,69,057,2,02,0,,0,,CHEVINAY,,Chevinay,(L'),Arbresle,420,M
1,0,0,,84,69,059,2,01,0,,0,,CIVRIEUX-D'AZERGUES,,Civrieux-d'Azergues,,Anse,420,M
1,0,0,,84,69,062,2,12,0,,0,,COISE,,Coise,,Vaugneray,420,M
1,0,0,,84,69,064,2,08,0,,0,,CONDRIEU,,Condrieu,,Mornant,420,M
1,0,0,,84,69,066,2,11,1,,0,,COURS,,Cours,,Thizy-les-Bourgs,341,M
1,0,0,,84,69,066,2,11,1,,0,,COURS,,Cours,,Thizy-les-Bourgs,341,M
1,0,0,,84,69,066,2,11,1,,0,,COURS,,Cours,,Thizy-les-Bourgs,341,M
1,0,0,,84,69,066,2,11,1,,0,,COURS,,Cours,,Thizy-les-Bourgs,331,S
1,0,0,,84,69,067,2,02,0,,0,,COURZIEU,,Courzieu,(L'),Arbresle,420,M
1,0,0,,84,69,076,2,01,0,,0,,DOMMARTIN,,Dommartin,,Anse,420,M
1,0,0,,84,69,078,2,12,0,,0,,DUERNE,,Duerne,,Vaugneray,420,M
1,0,0,,84,69,080,2,08,0,,1,,ECHALAS,,Échalas,,Mornant,420,M
1,0,0,,84,69,083,2,02,0,,1,,EVEUX,,Éveux,(L'),Arbresle,420,M
1,0,0,,84,69,086,2,02,0,,0,,FLEURIEUX-SUR-L'ARBRESLE,,Fleurieux-sur-l'Arbresle,(L'),Arbresle,420,M
1,0,0,,84,69,094,2,05,0,,0,,GREZIEU-LA-VARENNE,,Grézieu-la-Varenne,,Brignais,420,M
1,0,0,,84,69,095,2,12,0,,0,,GREZIEU-LE-MARCHE,,Grézieu-le-Marché,,Vaugneray,420,M
1,0,0,,84,69,097,2,08,0,,4,(LES),HAIES,(Les),Haies,,Mornant,420,M
1,0,0,,84,69,098,2,02,0,,4,(LES),HALLES,(Les),Halles,(L'),Arbresle,420,M
1,0,0,,84,69,099,2,02,0,,0,,HAUTE-RIVOIRE,,Haute-Rivoire,(L'),Arbresle,420,M
1,0,0,,84,69,110,2,12,0,,0,,LARAJASSE,,Larajasse,,Vaugneray,420,M
1,0,0,,84,69,112,2,01,0,,0,,LENTILLY,,Lentilly,,Anse,420,M
1,0,0,,84,69,118,2,08,1,,0,,LOIRE-SUR-RHONE,,Loire-sur-Rhône,,Mornant,420,M
1,0,0,,84,69,119,2,08,0,,0,,LONGES,,Longes,,Mornant,420,M
1,0,0,,84,69,120,2,02,0,,0,,LONGESSAIGNE,,Longessaigne,(L'),Arbresle,420,M
1,0,0,,84,69,125,2,01,0,,0,,MARCILLY-D'AZERGUES,,Marcilly-d'Azergues,,Anse,420,M
6,,,,84,69,128,,,1,69248,0,,MARDORE,,Mardore,,,331,S
6,,,,84,69,129,,,1,69248,0,,MARNAND,,Marnand,,,331,S
1,0,0,,84,69,131,2,05,0,,0,,MESSIMY,,Messimy,,Brignais,420,M
1,0,0,,84,69,132,2,12,0,,0,,MEYS,,Meys,,Vaugneray,420,M
1,0,0,,84,69,133,2,09,0,,0,,MILLERY,,Millery,,Saint-Symphorien-d'Ozon,420,M
1,0,0,,84,69,136,2,09,0,,0,,MONTAGNY,,Montagny,,Saint-Symphorien-d'Ozon,420,M
1,0,0,,84,69,138,2,02,0,,0,,MONTROMANT,,Montromant,(L'),Arbresle,420,M
1,0,0,,84,69,139,2,02,0,,0,,MONTROTTIER,,Montrottier,(L'),Arbresle,420,M
1,1,0,,84,69,141,2,08,0,,0,,MORNANT,,Mornant,,Mornant,420,M
6,,,,84,69,144,,,1,69208,0,,NUELLES,,Nuelles,,,331,S
1,0,0,,84,69,148,2,09,0,,1,,ORLIENAS,,Orliénas,,Saint-Symphorien-d'Ozon,420,M
1,0,0,,84,69,154,2,12,0,,0,,POLLIONNAY,,Pollionnay,,Vaugneray,420,M
1,0,0,,84,69,155,2,12,0,,0,,POMEYS,,Pomeys,,Vaugneray,420,M
6,,,,84,69,158,,,1,69066,0,,PONT-TRAMBOUZE,,Pont-Trambouze,,,331,S
1,0,0,,32,62,647,4,06,1,,2,(LE),PARCQ,(Le),Parcq,,Auxi-le-Château,420,M
1,0,0,,32,62,677,4,06,1,,2,(LE),QUESNOY-EN-ARTOIS,(Le),Quesnoy-en-Artois,,Auxi-le-Château,420,M
1,0,0,,32,62,691,5,25,0,,0,,SAINT-AUGUSTIN,,Saint-Augustin,,Fruges,341,M
1,0,0,,32,62,691,5,25,0,,0,,SAINT-AUGUSTIN,,Saint-Augustin,,Fruges,341,M
1,0,0,,32,62,691,5,25,0,,0,,SAINT-AUGUSTIN,,Saint-Augustin,,Fruges,331,S
1,0,0,,32,62,719,4,06,1,,0,,ROLLANCOURT,,Rollancourt,,Auxi-le-Château,420,M
1,0,0,,32,62,724,7,26,1,,0,,ROUVROY,,Rouvroy,,Harnes,420,M
6,,,,76,65,188,,,1,65192,0,,GAVARNIE,,Gavarnie,,,331,S
1,0,0,,76,65,192,1,16,0,,0,,GAVARNIE-GEDRE,,Gavarnie-Gèdre,(La),Vallée des Gaves,341,M
1,0,0,,76,65,192,1,16,0,,0,,GAVARNIE-GEDRE,,Gavarnie-Gèdre,(La),Vallée des Gaves,341,M
1,0,0,,76,65,192,1,16,0,,0,,GAVARNIE-GEDRE,,Gavarnie-Gèdre,(La),Vallée des Gaves,331,S
1,0,0,,84,69,166,2,08,0,,0,,RIVERIE,,Riverie,,Mornant,420,M
1,0,0,,84,69,170,2,12,0,,0,,RONTALON,,Rontalon,,Vaugneray,420,M
1,0,0,,84,69,171,2,02,0,,0,,SAIN-BEL,,Sain-Bel,(L'),Arbresle,420,M
1,0,0,,84,69,173,2,10,0,,0,,SARCEY,,Sarcey,,Tarare,420,M
1,0,0,,84,69,175,2,02,0,,0,,SAVIGNY,,Savigny,(L'),Arbresle,420,M
1,0,0,,84,69,176,2,08,0,,0,,SOUCIEU-EN-JARREST,,Soucieu-en-Jarrest,,Mornant,420,M
1,0,0,,84,69,177,2,02,0,,0,,SOURCIEUX-LES-MINES,,Sourcieux-les-Mines,(L'),Arbresle,420,M
1,0,0,,84,74,112,1,03,0,,1,,EPAGNY METZ-TESSY,,Epagny Metz-Tessy,,Annecy-le-Vieux,311,S
1,0,0,,11,77,486,3,08,1,,0,,VAUDOY-EN-BRIE,,Vaudoy-en-Brie,,Fontenay-Trésigny,420,M
1,0,0,,11,77,492,3,05,1,,0,,VERDELOT,,Verdelot,,Coulommiers,420,M
1,0,0,,11,77,508,3,16,1,,0,,VILLENEUVE-LE-COMTE,,Villeneuve-le-Comte,,Ozoir-la-Ferrière,420,M
1,0,0,,11,77,510,3,16,1,,0,,VILLENEUVE-SAINT-DENIS,,Villeneuve-Saint-Denis,,Ozoir-la-Ferrière,420,M
1,0,0,,11,77,512,3,05,1,,0,,VILLENEUVE-SUR-BELLOT,,Villeneuve-sur-Bellot,,Coulommiers,420,M
1,0,0,,11,77,527,3,08,1,,0,,VOINSLES,,Voinsles,,Fontenay-Trésigny,420,M
1,0,0,,32,80,606,1,21,1,,1,,OISEMONT,,Oisemont,,Poix-de-Picardie,420,M
1,0,0,,32,80,699,1,21,1,,0,,SAINT-AUBIN-RIVIERE,,Saint-Aubin-Rivière,,Poix-de-Picardie,420,M
1,0,0,,32,80,707,1,21,1,,0,,SAINT-LEGER-SUR-BRESLE,,Saint-Léger-sur-Bresle,,Poix-de-Picardie,420,M
1,0,0,,32,80,709,1,21,1,,0,,SAINT-MAULVIS,,Saint-Maulvis,,Poix-de-Picardie,420,M
1,1,0,,84,74,123,1,08,0,,0,,FAVERGES-SEYTHENEX,,Faverges-Seythenex,,Faverges,341,M
1,1,0,,84,74,123,1,08,0,,0,,FAVERGES-SEYTHENEX,,Faverges-Seythenex,,Faverges,341,M
1,1,0,,84,74,123,1,08,0,,0,,FAVERGES-SEYTHENEX,,Faverges-Seythenex,,Faverges,331,S
3,,,,84,74,125,,,1,74217,0,,FERRIERES,,Ferrières,,,350,M
1,0,0,,84,74,167,1,08,0,,0,,VAL DE CHAISE,,Val de Chaise,,Faverges,341,M
1,0,0,,84,74,167,1,08,0,,0,,VAL DE CHAISE,,Val de Chaise,,Faverges,341,M
1,0,0,,84,74,167,1,08,0,,0,,VAL DE CHAISE,,Val de Chaise,,Faverges,331,S
3,,,,84,74,181,,,1,74112,0,,METZ-TESSY,,Metz-Tessy,,,311,S
6,,,,84,74,187,,,1,74275,0,,MONTMIN,,Montmin,,,331,S
1,0,0,,84,74,217,1,03,1,,0,,PRINGY,,Pringy,,Annecy-le-Vieux,360,M
1,0,0,,84,74,220,3,11,1,,0,,REIGNIER-ESERY,,Reignier-Ésery,(La),Roche-sur-Foron,100,M
1,0,0,,32,80,732,1,21,1,,0,,SENARPONT,,Senarpont,,Poix-de-Picardie,420,M
1,0,0,,32,80,788,1,21,1,,0,,VERGIES,,Vergies,,Poix-de-Picardie,420,M
1,0,0,,32,80,796,1,21,1,,0,,VILLEROY,,Villeroy,,Poix-de-Picardie,420,M
3,,,,27,71,114,,,1,71263,0,,CHATEAURENAUD,,Châteaurenaud,,,350,M
6,,,,27,71,138,,,1,71578,0,,CLUX,,Clux,,,331,S
6,,,,84,74,270,,,1,74123,0,,SEYTHENEX,,Seythenex,,,331,S
1,0,0,,84,74,275,1,08,0,,0,,TALLOIRES-MONTMIN,,Talloires-Montmin,,Faverges,341,M
1,0,0,,84,74,275,1,08,0,,0,,TALLOIRES-MONTMIN,,Talloires-Montmin,,Faverges,341,M
1,0,0,,84,74,275,1,08,0,,0,,TALLOIRES-MONTMIN,,Talloires-Montmin,,Faverges,331,S
1,0,0,,11,78,193,2,09,1,,0,,DAMPIERRE-EN-YVELINES,,Dampierre-en-Yvelines,,Maurepas,360,M
1,0,0,,32,80,828,1,21,1,,0,,WOIREL,,Woirel,,Poix-de-Picardie,420,M
1,0,0,,76,81,026,1,13,0,,0,,BELLEGARDE-MARSAL,,Bellegarde-Marsal,(Le),Haut Dadou,321,M
1,0,0,,76,81,026,1,13,0,,0,,BELLEGARDE-MARSAL,,Bellegarde-Marsal,(Le),Haut Dadou,321,M
1,0,0,,76,81,026,1,13,0,,0,,BELLEGARDE-MARSAL,,Bellegarde-Marsal,(Le),Haut Dadou,311,S
1,0,0,,76,81,062,2,14,0,,0,,FONTRIEU,,Fontrieu,(Les),Hautes Terres d'Oc,341,M
1,0,0,,76,81,062,2,14,0,,0,,FONTRIEU,,Fontrieu,(Les),Hautes Terres d'Oc,341,M
1,0,0,,76,81,062,2,14,0,,0,,FONTRIEU,,Fontrieu,(Les),Hautes Terres d'Oc,341,M
1,0,0,,76,81,062,2,14,0,,0,,FONTRIEU,,Fontrieu,(Les),Hautes Terres d'Oc,331,S
6,,,,27,70,551,,,1,70418,0,,VEZET,,Vezet,,,331,S
1,2,1,3,27,71,014,1,96,1,,1,,AUTUN,,Autun,,Canton non précisé,360,M
3,,,,11,78,357,,,1,78193,0,,MAINCOURT-SUR-YVETTE,,Maincourt-sur-Yvette,,,350,M
6,,,,76,81,091,,,1,81062,0,,FERRIERES,,Ferrières,,,331,S
3,,,,76,81,107,,,1,81132,0,,GUITALENS,,Guitalens,,,310,S
1,0,0,,76,81,132,2,20,1,,0,,GUITALENS-L'ALBAREDE,,Guitalens-L'Albarède,,Plaine de l'Agoût,320,M
1,0,0,,76,81,132,2,20,1,,0,,GUITALENS-L'ALBAREDE,,Guitalens-L'Albarède,,Plaine de l'Agoût,110,M
6,,,,76,81,153,,,1,81062,2,(LE),MARGNES,(Le),Margnès,,,331,S
3,,,,76,81,155,,,1,81026,0,,MARSAL,,Marsal,,,311,S
1,0,0,,27,71,204,2,05,0,,0,,FRAGNES-LA LOYERE,,Fragnes-La Loyère,,Chalon-sur-Saône-1,321,M
1,0,0,,27,71,204,2,05,0,,0,,FRAGNES-LA LOYERE,,Fragnes-La Loyère,,Chalon-sur-Saône-1,321,M
1,0,0,,27,71,204,2,05,0,,0,,FRAGNES-LA LOYERE,,Fragnes-La Loyère,,Chalon-sur-Saône-1,311,S
3,,,,27,71,211,,,1,71443,0,,GEANGES,,Géanges,,,310,S
1,2,0,,27,71,263,4,20,1,,0,,LOUHANS,,Louhans,,Louhans,360,M
3,,,,27,71,265,,,1,71204,3,(LA),LOYERE,(La),Loyère,,,311,S
6,,,,28,76,027,,,1,76618,1,,ASSIGNY,,Assigny,,,331,S
6,,,,28,76,031,,,1,76476,1,,AUBERVILLE-LA-CAMPAGNE,,Auberville-la-Campagne,,,331,S
6,,,,28,76,037,,,1,76618,1,,AUQUEMESNIL,,Auquemesnil,,,331,S
6,,,,28,76,073,,,1,76618,0,,BELLEVILLE-SUR-MER,,Belleville-sur-Mer,,,331,S
6,,,,28,76,081,,,1,76618,0,,BERNEVAL-LE-GRAND,,Berneval-le-Grand,,,331,S
6,,,,28,76,089,,,1,76289,0,,BETTEVILLE,,Betteville,,,331,S
1,0,0,,28,76,095,3,02,1,,0,,BIHOREL,,Bihorel,,Bois-Guillaume,210,A
1,0,0,,28,76,095,3,02,1,,0,,BIHOREL,,Bihorel,,Bois-Guillaume,331,S
6,,,,28,76,098,,,1,76618,0,,BIVILLE-SUR-MER,,Biville-sur-Mer,,,331,S
1,1,0,,28,76,108,3,02,1,,0,,BOIS-GUILLAUME,,Bois-Guillaume,,Bois-Guillaume,341,M
1,1,0,,28,76,108,3,02,1,,0,,BOIS-GUILLAUME,,Bois-Guillaume,,Bois-Guillaume,331,S
1,1,0,,28,76,108,3,02,1,,0,,BOIS-GUILLAUME,,Bois-Guillaume,,Bois-Guillaume,120,M
1,1,0,,28,76,108,3,02,1,,0,,BOIS-GUILLAUME,,Bois-Guillaume,,Bois-Guillaume,341,M
1,0,0,,11,78,401,1,11,1,,0,,MEULAN-EN-YVELINES,,Meulan-en-Yvelines,(Les),Mureaux,100,M
1,0,0,,76,81,217,1,23,1,,0,,PUYCELSI,,Puycelsi,,Vignobles et Bastides,100,M
1,0,0,,27,71,279,3,09,0,,2,(LE),ROUSSET-MARIZY,(Le),Rousset-Marizy,,Charolles,341,M
1,0,0,,27,71,279,3,09,0,,2,(LE),ROUSSET-MARIZY,(Le),Rousset-Marizy,,Charolles,341,M
1,0,0,,27,71,279,3,09,0,,2,(LE),ROUSSET-MARIZY,(Le),Rousset-Marizy,,Charolles,331,S
1,0,0,,27,71,353,5,29,1,,0,,PLOTTES,,Plottes,,Tournus,210,A
6,,,,27,71,375,,,1,71279,2,(LE),ROUSSET,(Le),Rousset,,,331,S
6,,,,28,76,137,,,1,76618,0,,BRACQUEMONT,,Bracquemont,,,331,S
6,,,,28,76,145,,,1,76618,0,,BRUNVILLE,,Brunville,,,331,S
1,0,0,,28,76,164,3,25,0,,0,,RIVES-EN-SEINE,,Rives-en-Seine,,Notre-Dame-de-Gravenchon,341,M
1,0,0,,28,76,164,3,25,0,,0,,RIVES-EN-SEINE,,Rives-en-Seine,,Notre-Dame-de-Gravenchon,341,M
1,0,0,,28,76,164,3,25,0,,0,,RIVES-EN-SEINE,,Rives-en-Seine,,Notre-Dame-de-Gravenchon,341,M
1,0,0,,28,76,164,3,25,0,,0,,RIVES-EN-SEINE,,Rives-en-Seine,,Notre-Dame-de-Gravenchon,331,S
1,0,0,,28,76,167,2,26,1,,0,,CAUVILLE-SUR-MER,,Cauville-sur-Mer,,Octeville-sur-Mer,100,M
1,1,0,,76,81,271,2,21,1,,0,,SAINT-SULPICE-LA-POINTE,,Saint-Sulpice-la-Pointe,(Les),Portes du Tarn,100,M
1,0,0,,76,82,015,1,02,1,,0,,BELBEZE-EN-LOMAGNE,,Belbèze-en-Lomagne,,Beaumont-de-Lomagne,100,M
3,,,,27,71,467,,,1,71014,0,,SAINT-PANTALEON,,Saint-Pantaléon,,,350,M
3,,,,27,71,476,,,1,71481,0,,SAINT-ROMAIN-DES-ILES,,Saint-Romain-des-Îles,,,350,M
1,0,0,,27,71,481,5,08,1,,0,,SAINT-SYMPHORIEN-D'ANCELLES,,Saint-Symphorien-d'Ancelles,(La),Chapelle-de-Guinchay,360,M
6,,,,28,76,215,,,1,76618,0,,DERCHIGNY,,Derchigny,,,331,S
6,,,,28,76,267,,,1,76289,3,(LA),FOLLETIERE,(La),Folletière,,,331,S
1,0,0,,27,25,343,3,18,1,,0,,LONGEMAISON,,Longemaison,,Valdahon,420,M
1,0,0,,27,25,344,3,18,1,,0,,LONGEVELLE-LES-RUSSEY,,Longevelle-lès-Russey,,Valdahon,420,M
1,0,0,,27,25,349,3,18,1,,0,,LORAY,,Loray,,Valdahon,420,M
1,0,0,,27,25,351,3,14,1,,2,(LE),LUHIER,(Le),Luhier,,Morteau,420,M
3,,,,27,25,352,,,1,25288,0,,LUISANS,,Luisans,,,350,M
1,0,0,,27,25,355,3,18,1,,0,,MAGNY-CHATELARD,,Magny-Châtelard,,Valdahon,420,M
2,,,,28,14,624,,,1,14472,0,,SAINT-MARTIN-DE-FRESNAY,,Saint-Martin-de-Fresnay,,,500,M
6,,,,28,14,628,,,1,14689,0,,SAINT-MARTIN-DE-SALLEN,,Saint-Martin-de-Sallen,,,331,S
6,,,,28,14,629,,,1,14061,0,,SAINT-MARTIN-DES-BESACES,,Saint-Martin-des-Besaces,,,331,S
3,,,,28,14,631,,,1,14762,0,,SAINT-MARTIN-DE-TALLEVENDE,,Saint-Martin-de-Tallevende,,,351,M
6,,,,28,14,632,,,1,14061,0,,SAINT-MARTIN-DON,,Saint-Martin-Don,,,331,S
